704.849	410
704.872	395
704.894	415
704.917	395
704.939	390
704.962	405
704.985	375
705.007	390
705.03	415
705.053	425
705.075	415
705.098	455
705.12	530
705.143	615
705.166	580
705.188	585
705.211	620
705.234	670
705.256	670
705.279	685
705.301	695
705.324	690
705.347	635
705.369	645
705.392	635
705.415	640
705.437	620
705.46	600
705.482	560
705.505	530
705.528	535
705.55	470
705.573	435
705.596	440
705.618	435
705.641	390
705.664	380
705.686	415
705.709	415
705.731	385
705.754	365
705.777	395
705.799	370
705.822	370
705.845	335
705.867	365
705.89	350
705.912	350
705.935	360
705.958	375
705.98	385
706.003	395
706.026	415
706.048	435
706.071	435
706.094	455
706.116	480
706.139	500
706.161	515
706.184	540
706.207	550
706.229	555
706.252	545
706.275	560
706.297	590
706.32	575
706.343	540
706.365	500
706.388	480
706.411	510
706.433	465
706.456	470
706.478	415
706.501	420
706.524	385
706.546	395
706.569	380
706.592	385
706.614	375
706.637	365
706.66	365
706.682	365
706.705	380
706.728	355
706.75	345
706.773	340
706.796	340
706.818	335
706.841	350
706.863	375
706.886	405
706.909	410
706.931	410
706.954	415
706.977	405
706.999	415
707.022	410
707.045	440
707.067	445
707.09	410
707.113	445
707.135	450
707.158	480
707.181	460
707.203	420
707.226	440
707.249	405
707.271	435
707.294	445
707.317	455
707.339	440
707.362	390
707.385	435
707.407	420
707.43	435
707.453	460
707.475	470
707.498	470
707.52	460
707.543	440
707.566	485
707.588	450
707.611	455
707.634	455
707.656	455
707.679	430
707.702	395
707.724	420
707.747	390
707.77	415
707.792	385
707.815	350
707.838	335
707.86	400
707.883	380
707.906	385
707.928	375
707.951	365
707.974	360
707.996	340
708.019	375
708.042	350
708.064	355
708.087	400
708.11	385
708.132	380
708.155	370
708.178	395
708.2	405
708.223	415
708.246	415
708.268	395
708.291	415
708.314	420
708.337	435
708.359	430
708.382	420
708.405	425
708.427	420
708.45	385
708.473	400
708.495	415
708.518	390
708.541	405
708.563	395
708.586	410
708.609	390
708.631	370
708.654	365
708.677	380
708.699	355
708.722	345
708.745	370
708.767	345
708.79	345
708.813	325
708.835	330
708.858	325
708.881	330
708.903	335
708.926	335
708.949	355
708.972	360
708.994	345
709.017	325
709.04	370
709.062	365
709.085	415
709.108	370
709.13	365
709.153	380
709.176	415
709.198	450
709.221	465
709.244	440
709.266	400
709.289	380
709.312	415
709.335	400
709.357	360
709.38	390
709.403	400
709.425	380
709.448	335
709.471	375
709.493	410
709.516	340
709.539	345
709.561	340
709.584	375
709.607	345
709.63	330
709.652	350
709.675	330
709.698	330
709.72	330
709.743	380
709.766	365
709.788	340
709.811	360
709.834	375
709.856	385
709.879	415
709.902	375
709.925	410
709.947	435
709.97	395
709.993	390
710.015	430
710.038	425
710.061	415
710.083	390
710.106	425
710.129	410
710.152	405
710.174	425
710.197	425
710.22	430
710.242	410
710.265	405
710.288	420
710.311	405
710.333	395
710.356	375
710.379	410
710.401	445
710.424	405
710.447	365
710.469	360
710.492	410
710.515	385
710.538	340
710.56	355
710.583	360
710.606	385
710.628	365
710.651	370
710.674	390
710.697	360
710.719	320
710.742	350
710.765	360
710.787	355
710.81	355
710.833	330
710.856	375
710.878	340
710.901	380
710.924	360
710.946	395
710.969	405
710.992	410
711.015	435
711.037	410
711.06	410
711.083	410
711.105	410
711.128	455
711.151	495
711.174	445
711.196	415
711.219	440
711.242	420
711.264	430
711.287	420
711.31	440
711.333	410
711.355	415
711.378	400
711.401	405
711.424	400
711.446	365
711.469	340
711.492	345
711.514	375
711.537	360
711.56	380
711.583	380
711.605	340
711.628	325
711.651	355
711.674	350
711.696	370
711.719	340
711.742	355
711.764	340
711.787	340
711.81	360
711.833	365
711.855	375
711.878	355
711.901	310
711.924	315
711.946	385
711.969	365
711.992	390
712.014	425
712.037	470
712.06	440
712.083	540
712.105	550
712.128	660
712.151	680
712.174	740
712.196	790
712.219	800
712.242	725
712.265	770
712.287	805
712.31	800
712.333	735
712.355	660
712.378	700
712.401	700
712.424	600
712.446	560
712.469	550
712.492	570
712.515	485
712.537	425
712.56	395
712.583	425
712.606	430
712.628	405
712.651	410
712.674	355
712.697	360
712.719	365
712.742	385
712.765	370
712.788	340
712.81	355
712.833	360
712.856	375
712.879	365
712.901	370
712.924	345
712.947	370
712.97	400
712.992	385
713.015	410
713.038	420
713.061	460
713.083	455
713.106	430
713.129	500
713.152	515
713.174	505
713.197	565
713.22	550
713.243	530
713.265	485
713.288	515
713.311	545
713.334	520
713.356	465
713.379	490
713.402	475
713.425	460
713.447	420
713.47	405
713.493	400
713.516	375
713.538	360
713.561	360
713.584	360
713.607	350
713.629	375
713.652	385
713.675	365
713.698	340
713.72	350
713.743	350
713.766	380
713.789	375
713.811	310
713.834	335
713.857	355
713.88	345
713.903	340
713.925	365
713.948	385
713.971	350
713.994	390
714.016	375
714.039	400
714.062	360
714.085	405
714.107	425
714.13	440
714.153	410
714.176	425
714.198	420
714.221	425
714.244	415
714.267	420
714.29	400
714.312	400
714.335	400
714.358	400
714.381	385
714.403	410
714.426	395
714.449	370
714.472	380
714.495	400
714.517	365
714.54	390
714.563	395
714.586	405
714.608	360
714.631	360
714.654	365
714.677	345
714.699	340
714.722	355
714.745	330
714.768	355
714.791	370
714.813	365
714.836	355
714.859	365
714.882	360
714.904	360
714.927	350
714.95	340
714.973	365
714.996	360
715.018	370
715.041	400
715.064	400
715.087	390
715.109	430
715.132	415
715.155	440
715.178	430
715.201	440
715.223	515
715.246	470
715.269	495
715.292	500
715.315	440
715.337	465
715.36	450
715.383	410
715.406	395
715.428	370
715.451	395
715.474	370
715.497	405
715.52	360
715.542	350
715.565	345
715.588	375
715.611	360
715.634	365
715.656	345
715.679	350
715.702	350
715.725	315
715.748	350
715.77	355
715.793	360
715.816	350
715.839	355
715.862	365
715.884	350
715.907	320
715.93	355
715.953	400
715.975	375
715.998	360
716.021	405
716.044	420
716.067	450
716.089	420
716.112	430
716.135	445
716.158	440
716.181	450
716.203	405
716.226	445
716.249	475
716.272	450
716.295	400
716.317	425
716.34	385
716.363	390
716.386	410
716.409	410
716.431	385
716.454	340
716.477	375
716.5	370
716.523	350
716.545	330
716.568	370
716.591	375
716.614	345
716.637	335
716.66	310
716.682	355
716.705	340
716.728	350
716.751	385
716.774	405
716.796	370
716.819	360
716.842	370
716.865	400
716.888	365
716.91	345
716.933	365
716.956	360
716.979	370
717.002	360
717.024	395
717.047	405
717.07	445
717.093	440
717.116	395
717.139	410
717.161	445
717.184	435
717.207	455
717.23	475
717.253	480
717.275	480
717.298	500
717.321	500
717.344	490
717.367	440
717.39	420
717.412	410
717.435	400
717.458	420
717.481	400
717.504	380
717.526	410
717.549	405
717.572	430
717.595	380
717.618	375
717.641	400
717.663	370
717.686	370
717.709	330
717.732	355
717.755	360
717.777	395
717.8	375
717.823	350
717.846	335
717.869	330
717.892	330
717.914	315
717.937	360
717.96	375
717.983	360
718.006	365
718.029	390
718.051	375
718.074	400
718.097	390
718.12	375
718.143	410
718.166	365
718.188	410
718.211	410
718.234	395
718.257	405
718.28	400
718.303	405
718.325	400
718.348	420
718.371	415
718.394	395
718.417	425
718.44	445
718.462	355
718.485	375
718.508	355
718.531	390
718.554	370
718.577	335
718.599	355
718.622	355
718.645	350
718.668	340
718.691	370
718.714	355
718.736	335
718.759	355
718.782	350
718.805	350
718.828	345
718.851	340
718.873	335
718.896	335
718.919	340
718.942	375
718.965	375
718.988	385
719.011	385
719.033	380
719.056	385
719.079	380
719.102	420
719.125	435
719.148	455
719.17	475
719.193	425
719.216	445
719.239	445
719.262	435
719.285	435
719.308	420
719.33	440
719.353	430
719.376	395
719.399	430
719.422	425
719.445	400
719.468	390
719.49	390
719.513	375
719.536	380
719.559	395
719.582	385
719.605	370
719.627	390
719.65	370
719.673	345
719.696	340
719.719	350
719.742	360
719.765	355
719.787	350
719.81	380
719.833	380
719.856	375
719.879	375
719.902	370
719.925	365
719.947	380
719.97	390
719.993	360
720.016	400
720.039	380
720.062	400
720.085	380
720.108	370
720.13	395
720.153	420
720.176	400
720.199	465
720.222	440
720.245	435
720.268	470
720.29	495
720.313	510
720.336	495
720.359	540
720.382	540
720.405	535
720.428	495
720.45	515
720.473	545
720.496	530
720.519	495
720.542	490
720.565	490
720.588	470
720.611	445
720.633	445
720.656	420
720.679	415
720.702	415
720.725	410
720.748	405
720.771	405
720.794	395
720.816	415
720.839	365
720.862	390
720.885	420
720.908	395
720.931	420
720.954	465
720.977	545
720.999	680
721.022	800
721.045	955
721.068	1145
721.091	1325
721.114	1590
721.137	1890
721.16	2190
721.182	2400
721.205	2640
721.228	2835
721.251	2800
721.274	2810
721.297	2740
721.32	2635
721.343	2435
721.365	2170
721.388	2110
721.411	1860
721.434	1625
721.457	1305
721.48	1180
721.503	1015
721.526	915
721.549	790
721.571	715
721.594	635
721.617	605
721.64	550
721.663	550
721.686	500
721.709	460
721.732	445
721.754	380
721.777	375
721.8	365
721.823	365
721.846	355
721.869	360
721.892	340
721.915	350
721.938	355
721.96	395
721.983	460
722.006	545
722.029	615
722.052	725
722.075	835
722.098	905
722.121	945
722.144	1005
722.167	1080
722.189	1235
722.212	1380
722.235	1440
722.258	1405
722.281	1345
722.304	1305
722.327	1230
722.35	1170
722.373	1025
722.395	1005
722.418	910
722.441	845
722.464	755
722.487	655
722.51	640
722.533	600
722.556	490
722.579	450
722.602	410
722.624	415
722.647	385
722.67	395
722.693	385
722.716	390
722.739	360
722.762	390
722.785	375
722.808	390
722.831	400
722.854	370
722.876	365
722.899	360
722.922	405
722.945	415
722.968	420
722.991	450
723.014	480
723.037	475
723.06	490
723.083	515
723.106	495
723.128	485
723.151	525
723.174	555
723.197	540
723.22	560
723.243	545
723.266	600
723.289	580
723.312	550
723.335	505
723.358	495
723.38	470
723.403	455
723.426	435
723.449	470
723.472	440
723.495	405
723.518	395
723.541	420
723.564	425
723.587	405
723.61	375
723.633	385
723.655	405
723.678	405
723.701	400
723.724	440
723.747	410
723.77	400
723.793	410
723.816	390
723.839	385
723.862	365
723.885	350
723.908	405
723.93	390
723.953	385
723.976	375
723.999	375
724.022	350
724.045	345
724.068	355
724.091	375
724.114	390
724.137	380
724.16	405
724.183	385
724.206	385
724.229	400
724.251	405
724.274	405
724.297	425
724.32	395
724.343	440
724.366	425
724.389	410
724.412	420
724.435	435
724.458	430
724.481	415
724.504	415
724.527	400
724.55	410
724.572	375
724.595	390
724.618	380
724.641	400
724.664	375
724.687	350
724.71	335
724.733	340
724.756	365
724.779	360
724.802	355
724.825	335
724.848	320
724.871	325
724.894	305
724.916	320
724.939	300
724.962	325
724.985	325
725.008	375
725.031	355
725.054	335
725.077	375
725.1	405
725.123	385
725.146	405
725.169	410
725.192	385
725.215	450
725.238	455
725.261	440
725.284	455
725.306	445
725.329	435
725.352	380
725.375	415
725.398	415
725.421	400
725.444	370
725.467	360
725.49	340
725.513	375
725.536	350
725.559	365
725.582	335
725.605	355
725.628	325
725.651	330
725.674	295
725.697	305
725.72	310
725.742	340
725.765	325
725.788	315
725.811	315
725.834	370
725.857	355
725.88	345
725.903	330
725.926	360
725.949	330
725.972	365
725.995	390
726.018	370
726.041	390
726.064	410
726.087	375
726.11	370
726.133	400
726.156	420
726.179	420
726.202	440
726.225	400
726.247	405
726.27	410
726.293	395
726.316	405
726.339	400
726.362	405
726.385	415
726.408	380
726.431	365
726.454	385
726.477	410
726.5	380
726.523	360
726.546	370
726.569	380
726.592	405
726.615	395
726.638	385
726.661	385
726.684	375
726.707	375
726.73	365
726.753	380
726.776	395
726.799	385
726.822	360
726.845	370
726.868	385
726.89	390
726.913	375
726.936	375
726.959	360
726.982	340
727.005	350
727.028	380
727.051	360
727.074	375
727.097	385
727.12	405
727.143	360
727.166	395
727.189	420
727.212	395
727.235	420
727.258	385
727.281	400
727.304	415
727.327	380
727.35	390
727.373	395
727.396	435
727.419	400
727.442	365
727.465	370
727.488	415
727.511	405
727.534	405
727.557	420
727.58	395
727.603	400
727.626	370
727.649	365
727.672	355
727.695	355
727.718	345
727.741	345
727.764	340
727.787	315
727.81	310
727.833	365
727.856	350
727.879	325
727.901	315
727.924	340
727.947	335
727.97	330
727.993	330
728.016	345
728.039	385
728.062	425
728.085	395
728.108	370
728.131	375
728.154	410
728.177	425
728.2	400
728.223	395
728.246	385
728.269	380
728.292	400
728.315	405
728.338	400
728.361	375
728.384	375
728.407	390
728.43	375
728.453	390
728.476	390
728.499	395
728.522	365
728.545	355
728.568	375
728.591	395
728.614	340
728.637	335
728.66	355
728.683	355
728.706	320
728.729	325
728.752	330
728.775	350
728.798	345
728.821	375
728.844	340
728.867	330
728.89	325
728.913	330
728.936	330
728.959	365
728.982	360
729.005	340
729.028	370
729.051	365
729.074	355
729.097	370
729.12	390
729.143	400
729.166	410
729.189	440
729.212	445
729.235	450
729.258	420
729.281	420
729.304	395
729.327	400
729.35	400
729.373	425
729.396	375
729.419	415
729.442	380
729.465	375
729.488	360
729.511	325
729.534	345
729.557	350
729.58	345
729.603	335
729.626	360
729.649	330
729.672	345
729.695	360
729.718	370
729.741	340
729.764	340
729.787	325
729.811	320
729.834	315
729.857	290
729.88	370
729.903	380
729.926	320
729.949	330
729.972	315
729.995	350
730.018	355
730.041	375
730.064	375
730.087	370
730.11	370
730.133	395
730.156	385
730.179	400
730.202	370
730.225	385
730.248	405
730.271	395
730.294	415
730.317	375
730.34	400
730.363	385
730.386	380
730.409	355
730.432	375
730.455	360
730.478	335
730.501	345
730.524	330
730.547	330
730.57	320
730.593	335
730.616	345
730.639	340
730.662	315
730.685	325
730.708	325
730.731	315
730.754	325
730.777	315
730.801	330
730.824	330
730.847	305
730.87	335
730.893	370
730.916	365
730.939	365
730.962	345
730.985	345
731.008	365
731.031	365
731.054	365
731.077	370
731.1	390
731.123	365
731.146	350
731.169	390
731.192	375
731.215	385
731.238	355
731.261	390
731.284	395
731.307	370
731.33	390
731.353	395
731.376	375
731.399	375
731.422	385
731.446	370
731.469	315
731.492	345
731.515	365
731.538	370
731.561	340
731.584	355
731.607	350
731.63	355
731.653	345
731.676	350
731.699	365
731.722	365
731.745	335
731.768	340
731.791	355
731.814	360
731.837	365
731.86	360
731.883	360
731.906	375
731.929	370
731.953	355
731.976	370
731.999	405
732.022	390
732.045	370
732.068	385
732.091	400
732.114	405
732.137	400
732.16	405
732.183	420
732.206	450
732.229	420
732.252	430
732.275	430
732.298	425
732.321	400
732.344	405
732.367	410
732.391	375
732.414	360
732.437	360
732.46	385
732.483	375
732.506	355
732.529	380
732.552	360
732.575	330
732.598	330
732.621	350
732.644	365
732.667	350
732.69	335
732.713	340
732.736	335
732.759	325
732.783	330
732.806	325
732.829	335
732.852	315
732.875	380
732.898	360
732.921	385
732.944	405
732.967	365
732.99	370
733.013	405
733.036	385
733.059	425
733.082	410
733.105	455
733.128	480
733.152	475
733.175	560
733.198	545
733.221	615
733.244	630
733.267	665
733.29	645
733.313	645
733.336	605
733.359	595
733.382	655
733.405	615
733.428	525
733.451	510
733.475	495
733.498	490
733.521	435
733.544	410
733.567	410
733.59	410
733.613	360
733.636	380
733.659	380
733.682	375
733.705	355
733.728	355
733.751	350
733.775	340
733.798	350
733.821	345
733.844	355
733.867	350
733.89	335
733.913	340
733.936	355
733.959	350
733.982	365
734.005	340
734.028	380
734.051	420
734.075	390
734.098	420
734.121	410
734.144	430
734.167	460
734.19	505
734.213	485
734.236	485
734.259	545
734.282	510
734.305	500
734.328	495
734.352	505
734.375	490
734.398	450
734.421	435
734.444	420
734.467	420
734.49	425
734.513	400
734.536	385
734.559	370
734.582	380
734.606	340
734.629	365
734.652	335
734.675	355
734.698	325
734.721	330
734.744	375
734.767	365
734.79	330
734.813	355
734.836	340
734.86	370
734.883	340
734.906	355
734.929	355
734.952	370
734.975	340
734.998	345
735.021	390
735.044	410
735.067	410
735.091	410
735.114	415
735.137	430
735.16	410
735.183	405
735.206	440
735.229	455
735.252	450
735.275	435
735.298	440
735.322	430
735.345	400
735.368	350
735.391	375
735.414	390
735.437	395
735.46	365
735.483	380
735.506	370
735.529	370
735.553	330
735.576	325
735.599	350
735.622	335
735.645	355
735.668	355
735.691	355
735.714	335
735.737	355
735.761	355
735.784	355
735.807	350
735.83	335
735.853	355
735.876	365
735.899	360
735.922	335
735.945	325
735.969	350
735.992	370
736.015	335
736.038	370
736.061	385
736.084	380
736.107	395
736.13	440
736.153	445
736.177	450
736.2	445
736.223	485
736.246	495
736.269	525
736.292	500
736.315	475
736.338	460
736.362	445
736.385	450
736.408	465
736.431	440
736.454	445
736.477	405
736.5	430
736.523	425
736.546	390
736.57	425
736.593	405
736.616	385
736.639	370
736.662	345
736.685	375
736.708	390
736.731	350
736.755	360
736.778	355
736.801	345
736.824	340
736.847	345
736.87	340
736.893	345
736.916	360
736.94	350
736.963	370
736.986	370
737.009	390
737.032	400
737.055	385
737.078	415
737.101	430
737.125	430
737.148	420
737.171	425
737.194	410
737.217	420
737.24	425
737.263	455
737.287	480
737.31	435
737.333	440
737.356	455
737.379	430
737.402	410
737.425	420
737.448	410
737.472	380
737.495	385
737.518	375
737.541	385
737.564	360
737.587	330
737.61	335
737.634	355
737.657	365
737.68	340
737.703	335
737.726	350
737.749	340
737.772	335
737.796	350
737.819	365
737.842	320
737.865	355
737.888	360
737.911	340
737.934	365
737.958	375
737.981	370
738.004	380
738.027	390
738.05	390
738.073	390
738.096	380
738.12	395
738.143	410
738.166	405
738.189	395
738.212	390
738.235	410
738.258	385
738.282	370
738.305	380
738.328	340
738.351	360
738.374	365
738.397	365
738.421	380
738.444	385
738.467	380
738.49	380
738.513	355
738.536	325
738.559	370
738.583	350
738.606	350
738.629	330
738.652	355
738.675	340
738.698	325
738.721	330
738.745	320
738.768	310
738.791	315
738.814	290
738.837	330
738.86	335
738.884	355
738.907	340
738.93	325
738.953	345
738.976	325
738.999	355
739.023	380
739.046	370
739.069	345
739.092	360
739.115	385
739.138	380
739.162	410
739.185	425
739.208	425
739.231	395
739.254	365
739.277	360
739.3	355
739.324	380
739.347	380
739.37	380
739.393	370
739.416	360
739.439	335
739.463	360
739.486	350
739.509	355
739.532	330
739.555	325
739.578	330
739.602	335
739.625	315
739.648	340
739.671	335
739.694	325
739.718	340
739.741	320
739.764	310
739.787	300
739.81	320
739.833	320
739.857	320
739.88	305
739.903	300
